bgs,bgs (2),bgs (3),bgs (4),bgs (5),bgs (6),bgs (7),bgs (8),bgs (9),bgs (10),bgs (11),bgs (12),bgs (13),sp_wt,news-item,news-item (2),news-item (3),news-item (4),news-item (5),news-item (6),news-item (7),news-item (8),news-item (9),news-item (10),news-item (11),news-item (12),news-item (13)
东海,浙江,宁波,ZJD02027,122.43,29.18,2024-08,8.11,5.83,0.34,0.081,0.016,0.001,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,东海,浙江,宁波,ZJD02028,121.92,28.99,2024-07,7.96,5.84,0.49,0.325,0.024,0.001
东海,浙江,宁波,ZJD02029,122.16,29.08,2024-08,8.04,6.93,0.75,0.118,0.013,0.002,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,浙江,宁波,ZJD02031,122.20,28.90,2024-08,8.13,6.64,0.56,0.098,0.014,0.004
东海,浙江,宁波,ZJD02032,122.60,29.38,2024-08,8.15,6.17,0.32,0.090,0.017,0.004,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,浙江,宁波,ZJD02035,122.35,28.85,2024-08,8.14,6.33,0.44,0.075,0.013,0.001
东海,浙江,宁波,ZJD02036,122.29,29.12,2024-08,8.10,6.48,0.57,0.105,0.014,0.002,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,浙江,宁波,ZJD02037,122.37,29.27,2024-08,8.10,6.77,0.79,0.139,0.015,0.002
东海,浙江,宁波,ZJD02038,122.11,29.19,2024-08,7.94,5.85,0.52,0.255,0.024,0.001,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,浙江,舟山,ZJD12001,122.46,30.83,2024-07,8.00,6.60,1.18,0.884,0.034,0.012
东海,浙江,舟山,ZJD12002,122.75,30.75,2024-07,7.94,6.30,0.67,0.399,0.019,0.004,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,浙江,舟山,ZJD12003,122.39,30.63,2024-07,8.02,6.55,1.05,0.624,0.020,0.005
东海,浙江,舟山,ZJD12004,122.10,30.66,2024-07,8.02,7.83,1.56,0.883,0.024,0.008,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,浙江,舟山,ZJD12005,121.78,30.48,2024-07,7.90,7.29,2.01,1.484,0.047,0.013
东海,浙江,舟山,ZJD12006,122.05,30.41,2024-07,7.94,6.66,1.60,0.827,0.030,0.002,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,浙江,舟山,ZJD12007,122.77,30.41,2024-07,8.03,6.11,0.47,0.265,0.010,0.002
东海,浙江,舟山,ZJD12008,122.26,30.40,2024-07,7.92,6.85,1.10,0.636,0.022,0.004,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,东海,浙江,舟山,ZJD12009,122.47,30.34,2024-07,7.93,6.40,0.40,0.326,0.017,0.002
东海,浙江,舟山,ZJD12010,122.05,30.23,2024-07,7.92,6.89,0.85,0.574,0.020,0.003,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,浙江,舟山,ZJD12011,122.68,30.17,2024-07,7.90,6.40,0.50,0.257,0.016,0.002
东海,浙江,舟山,ZJD12012,121.72,30.17,2024-07,8.13,6.75,0.90,0.984,0.043,0.006,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,东海,浙江,舟山,ZJD12013,122.37,30.12,2024-07,7.91,6.64,0.50,0.402,0.012,未检出
东海,浙江,舟山,ZJD12014,121.98,29.99,2024-07,8.07,6.56,0.53,0.592,0.032,0.002,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,东海,浙江,舟山,ZJD12015,122.42,29.97,2024-07,7.86,6.76,0.40,0.369,0.021,0.004
东海,浙江,舟山,ZJD12016,122.13,29.95,2024-07,8.06,6.20,0.62,0.526,0.029,未检出,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,东海,浙江,舟山,ZJD12017,122.27,29.90,2024-07,8.06,5.99,0.49,0.394,0.024,未检出
东海,浙江,舟山,ZJD12018,122.77,29.89,2024-08,8.11,6.19,0.23,0.067,0.012,0.001,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,东海,浙江,舟山,ZJD12019,122.20,29.75,2024-07,7.90,5.72,0.44,0.372,0.024,0.001
东海,浙江,舟山,ZJD12020,122.52,29.74,2024-08,8.08,6.10,0.41,0.100,0.010,0.003,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,浙江,舟山,ZJD12021,122.77,29.51,2024-08,8.16,5.78,0.19,0.076,0.014,0.002
东海,浙江,舟山,ZJD12022,123.16,30.91,2024-07,8.45,6.37,1.50,0.260,0.002,0.002,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,浙江,舟山,ZJD12023,123.16,30.17,2024-07,8.12,6.76,0.80,0.025,0.005,未检出
东海,浙江,舟山,ZJD12024,123.38,30.67,2024-07,8.40,6.56,1.00,0.016,0.002,0.003,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,东海,浙江,舟山,ZJD12025,122.03,29.78,2024-07,7.93,6.10,0.51,0.450,0.026,0.002
东海,浙江,舟山,ZJD12026,123.00,30.05,2024-07,7.90,6.14,0.73,0.100,0.012,0.002,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,浙江,舟山,ZJD12027,123.12,30.67,2024-07,8.13,5.97,0.73,0.106,0.010,0.002
东海,浙江,舟山,ZJD12028,123.03,30.40,2024-07,8.43,6.55,0.90,0.177,0.003,0.002,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,浙江,舟山,ZJD12029,121.60,30.60,2024-07,8.00,7.37,2.73,1.185,0.045,0.007
东海,浙江,舟山,ZJD12030,121.63,30.37,2024-07,8.00,7.15,1.30,1.359,0.031,0.004,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,东海,浙江,舟山,ZJD12031,122.17,29.88,2024-07,8.08,5.98,0.53,0.494,0.028,0.001
东海,浙江,舟山,ZJD12032,121.62,30.22,2024-07,8.03,7.15,2.30,1.273,0.045,0.007,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,浙江,舟山,ZJD12033,122.97,29.84,2024-08,8.15,6.29,0.18,0.008,0.003,未检出
东海,浙江,舟山,ZJD12034,122.92,30.55,2024-07,8.06,6.00,0.80,0.145,0.012,0.002,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,浙江,舟山,ZJD12035,122.88,30.30,2024-07,8.08,6.16,0.80,0.165,0.014,0.003
东海,浙江,舟山,ZJD12036,122.32,29.65,2024-08,8.02,5.75,0.40,0.281,0.024,未检出,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,浙江,舟山,ZJD12038,121.90,30.32,2024-07,8.01,6.60,1.25,0.843,0.027,0.004
东海,浙江,舟山,ZJD12039,122.69,30.91,2024-07,8.01,6.36,0.60,0.473,0.014,0.005,四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,浙江,舟山,ZJD12040,122.31,30.76,2024-07,7.99,6.94,2.11,1.149,0.038,0.009
东海,浙江,舟山,ZJD12041,122.81,30.07,2024-07,7.87,6.38,0.30,0.219,0.016,0.004,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,浙江,舟山,ZJD12042,121.88,30.68,2024-07,8.06,7.35,1.59,1.001,0.035,0.005
东海,浙江,舟山,ZJD12044,122.56,30.09,2024-07,7.96,6.74,0.45,0.305,0.015,0.003,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,浙江,舟山,ZJD12045,122.77,30.60,2024-07,8.08,6.24,0.47,0.226,0.007,0.004
东海,浙江,舟山,ZJD12046,122.34,29.82,2024-08,8.01,5.49,0.30,0.309,0.028,0.001,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,浙江,舟山,ZJD12047,122.98,30.21,2024-07,8.22,6.50,1.70,0.177,0.004,0.003
东海,浙江,舟山,ZJD12049,122.66,29.77,2024-08,8.01,5.67,0.29,0.096,0.016,0.001,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,东海,浙江,舟山,ZJD12050,122.65,30.32,2024-07,7.96,6.14,0.50,0.438,0.021,0.004
东海,浙江,舟山,ZJD12051,123.27,30.42,2024-07,8.41,6.45,1.20,0.077,0.003,0.004,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,浙江,舟山,ZJD12052,122.97,30.83,2024-07,8.10,6.05,0.77,0.138,0.005,0.003
东海,浙江,舟山,ZJD12053,121.92,30.59,2024-07,8.02,7.18,2.23,1.084,0.039,0.006,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,东海,浙江,舟山,ZJD12054,122.42,30.51,2024-07,7.97,6.48,0.70,0.450,0.016,0.004
东海,浙江,舟山,ZJD12056,123.22,30.29,2024-07,8.36,6.49,1.10,0.119,0.003,0.003,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,浙江,舟山,ZJD12057,122.82,30.88,2024-07,8.01,6.43,1.15,0.522,0.020,0.006
东海,浙江,舟山,ZJD12058,122.65,29.61,2024-08,8.19,6.02,0.25,0.079,0.017,0.003,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,浙江,舟山,ZJD12059,122.94,30.70,2024-07,8.11,5.92,0.47,0.087,0.006,未检出
东海,浙江,舟山,ZJD12060,121.75,30.63,2024-07,7.99,7.27,2.23,0.996,0.036,0.008,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,浙江,舟山,ZJD12061,122.23,30.18,2024-07,7.90,6.71,0.50,0.508,0.025,未检出
东海,浙江,舟山,ZJD12062,122.89,29.97,2024-07,8.15,6.61,1.60,0.016,0.005,未检出,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,浙江,舟山,ZJD12064,121.76,30.33,2024-07,8.04,6.82,1.55,1.060,0.036,0.005
东海,浙江,舟山,ZJD12065,122.67,29.98,2024-07,7.88,6.46,0.47,0.139,0.009,未检出,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,东海,浙江,舟山,ZJD12066,122.61,30.79,2024-07,8.02,6.34,0.97,0.480,0.018,0.003
东海,浙江,舟山,ZJD12067,122.11,29.66,2024-07,7.93,5.97,0.41,0.373,0.022,0.002,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,浙江,舟山,ZJD12068,122.12,30.55,2024-07,7.86,6.99,0.90,0.837,0.032,0.005
东海,浙江,舟山,ZJD12069,122.75,29.69,2024-08,8.08,6.26,0.27,0.063,0.011,0.002,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,浙江,舟山,ZJD12070,121.95,30.43,2024-07,8.00,6.79,0.80,0.813,0.022,未检出
东海,浙江,舟山,ZJD12071,122.51,29.89,2024-08,7.97,5.74,0.30,0.226,0.021,0.004,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,东海,浙江,舟山,ZJD12072,122.56,30.25,2024-07,7.92,6.23,0.35,0.451,0.024,0.003
东海,浙江,舟山,ZJD12073,122.58,30.59,2024-07,7.93,6.59,0.55,0.389,0.017,0.004,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,浙江,舟山,ZJD12074,123.16,30.45,2024-07,8.37,6.61,0.90,0.149,0.003,0.003
东海,浙江,舟山,ZJD12075,123.06,30.52,2024-07,8.37,6.47,1.10,0.213,0.004,0.002,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,东海,浙江,舟山,ZJD12077,122.29,30.54,2024-07,7.89,6.74,0.45,0.460,0.019,0.003
东海,浙江,舟山,ZJD12079,121.55,30.49,2024-07,8.04,7.32,2.13,1.543,0.057,0.007,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,浙江,舟山,ZJD12082,123.23,30.55,2024-07,8.44,6.48,0.50,0.146,0.005,0.004
东海,浙江,舟山,ZJD12085,122.58,30.47,2024-07,8.00,6.24,0.37,0.376,0.018,0.003,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,浙江,舟山,ZJD12086,122.36,30.33,2024-07,7.95,6.37,0.75,0.760,0.029,0.003
东海,浙江,舟山,ZJD12088,123.11,30.27,2024-07,8.26,6.43,1.40,0.167,0.004,0.003,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,浙江,舟山,ZJD12091,121.85,30.21,2024-07,7.93,6.96,0.95,0.767,0.034,0.003
东海,浙江,舟山,ZJD12093,122.16,30.40,2024-07,7.93,6.85,0.65,0.716,0.024,0.004,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,东海,浙江,台州,ZJD10001,121.63,29.14,2024-07,8.00,6.05,0.94,0.408,0.021,0.004
东海,浙江,台州,ZJD10002,122.16,28.71,2024-08,8.09,5.86,0.43,0.102,0.015,0.004,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,浙江,台州,ZJD10003,121.69,28.67,2024-08,7.97,6.30,0.69,0.138,0.012,0.005
东海,浙江,台州,ZJD10004,121.92,28.64,2024-08,8.11,6.10,0.98,0.127,0.012,0.004,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,浙江,台州,ZJD10005,121.77,28.33,2024-08,8.10,6.30,0.86,0.066,0.007,0.006
东海,浙江,台州,ZJD10006,121.14,28.16,2024-08,7.93,6.60,0.69,0.171,0.010,0.005,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,浙江,台州,ZJD10007,121.48,28.08,2024-08,8.01,6.30,0.66,0.100,0.007,0.007
东海,浙江,台州,ZJD10008,121.99,28.43,2024-08,8.01,6.50,0.86,0.053,0.007,0.005,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,浙江,台州,ZJD10009,121.72,28.09,2024-08,8.04,6.25,0.72,0.048,0.006,0.008
东海,浙江,台州,ZJD10010,121.48,28.23,2024-08,8.04,6.20,0.52,0.082,0.003,0.015,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,东海,浙江,台州,ZJD10011,121.68,28.45,2024-08,7.88,6.40,0.43,0.107,0.033,0.005
东海,浙江,台州,ZJD10012,121.67,28.27,2024-08,7.99,5.95,0.89,0.131,0.008,0.025,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,浙江,台州,ZJD10013,121.84,28.83,2024-07,8.04,5.05,0.53,0.062,0.004,0.005
东海,浙江,台州,ZJD10014,121.29,28.04,2024-08,7.91,6.50,0.58,0.118,0.009,0.007,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,浙江,台州,ZJD10015,121.99,28.78,2024-08,8.12,6.81,0.74,0.068,0.009,0.002
东海,浙江,台州,ZJD10016,121.75,28.53,2024-08,7.91,6.60,0.97,0.057,0.008,0.004,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,浙江,台州,ZJD10017,121.84,28.18,2024-08,8.04,6.13,0.67,0.054,0.005,0.008
东海,浙江,台州,ZJD10018,122.35,28.62,2024-08,8.05,6.77,0.33,0.092,0.017,0.003,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,浙江,台州,ZJD10019,122.23,28.46,2024-08,8.13,6.10,0.56,0.059,0.005,0.003
东海,浙江,台州,ZJD10020,122.04,28.21,2024-08,8.10,6.10,0.50,0.060,0.004,0.010,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,浙江,台州,ZJD10021,121.31,28.12,2024-08,7.98,6.30,0.75,0.054,0.006,0.003
东海,浙江,台州,ZJD10022,121.87,28.03,2024-08,8.05,6.17,0.55,0.035,0.004,0.008,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,浙江,台州,ZJD10023,121.68,28.59,2024-08,7.90,6.30,0.72,0.238,0.007,0.007
东海,浙江,台州,ZJD10027,121.53,28.68,2024-08,7.89,6.60,1.92,0.259,0.015,0.010,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,东海,浙江,台州,ZJD10028,121.67,28.87,2024-07,7.99,5.38,1.49,0.331,0.031,未检出
东海,浙江,温州,ZJD03001,121.08,28.09,2024-08,7.93,6.50,0.62,0.078,0.005,0.018,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,浙江,温州,ZJD03002,121.00,27.78,2024-08,8.14,6.70,0.77,0.078,0.008,0.003
东海,浙江,温州,ZJD03003,121.50,27.87,2024-08,8.10,6.15,0.64,0.041,0.007,0.005,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,浙江,温州,ZJD03004,121.23,27.82,2024-08,8.05,6.00,0.61,0.059,0.011,0.010
东海,浙江,温州,ZJD03005,120.87,27.65,2024-08,8.10,6.20,0.57,0.030,0.003,未检出,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,浙江,温州,ZJD03006,121.03,27.47,2024-08,8.01,6.00,0.50,0.030,0.002,0.004
东海,浙江,温州,ZJD03007,120.76,27.27,2024-08,8.03,6.25,0.52,0.060,0.004,0.005,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,浙江,温州,ZJD03008,121.25,27.62,2024-08,8.08,6.13,0.40,0.036,0.005,未检出
东海,浙江,温州,ZJD03009,121.14,27.21,2024-08,8.05,6.23,0.45,0.013,0.004,0.008,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,浙江,温州,ZJD03010,120.77,27.50,2024-08,8.07,6.10,0.55,0.036,0.001,0.003
东海,浙江,温州,ZJD03011,120.97,27.97,2024-08,7.82,6.60,0.82,0.236,0.015,0.006,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,浙江,温州,ZJD03012,120.94,27.87,2024-08,7.94,6.40,1.02,0.105,0.006,0.007
东海,浙江,温州,ZJD03013,120.71,27.54,2024-07,8.08,6.90,1.10,0.059,0.003,0.005,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,浙江,温州,ZJD03014,120.62,27.32,2024-07,8.02,6.60,0.48,0.022,0.006,0.009
东海,浙江,温州,ZJD03015,120.68,27.37,2024-08,8.00,6.50,0.48,0.096,0.010,0.003,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,浙江,温州,ZJD03016,121.14,28.01,2024-08,7.91,6.40,0.55,0.277,0.018,0.004
东海,浙江,温州,ZJD03017,121.10,27.93,2024-08,7.99,6.20,0.59,0.122,0.011,未检出,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,浙江,温州,ZJD03018,121.14,28.20,2024-08,7.88,6.20,0.70,0.176,0.011,0.004
东海,浙江,温州,ZJD03019,121.33,27.37,2024-08,8.07,6.13,0.50,0.027,0.003,未检出,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,浙江,温州,ZJD03020,121.49,27.56,2024-08,8.09,6.17,0.41,0.026,0.009,0.004
东海,浙江,温州,ZJD03021,120.54,27.26,2024-07,7.91,6.30,0.52,0.029,0.007,0.008,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,浙江,温州,ZJD03022,121.04,27.63,2024-08,8.03,6.20,0.58,0.020,0.009,0.014
东海,浙江,温州,ZJD03023,120.92,27.17,2024-08,8.09,6.23,0.60,0.011,0.003,0.005,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,浙江,温州,ZJD03024,121.68,27.79,2024-08,8.16,6.07,0.40,0.038,0.004,0.008
东海,福建,宁德,FJD10001,120.40,27.18,2024-08,8.04,6.45,0.48,0.143,0.012,0.004,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,宁德,FJD10002,120.19,26.88,2024-08,8.42,6.50,0.50,0.017,0.007,未检出
东海,福建,宁德,FJD10003,120.57,26.84,2024-08,8.09,5.87,0.38,0.040,0.005,未检出,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,福建,宁德,FJD10004,119.67,26.72,2024-07,8.14,6.78,0.63,0.087,0.017,0.013
东海,福建,宁德,FJD10005,119.96,26.71,2024-07,8.45,5.72,0.44,0.166,0.027,0.014,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,福建,宁德,FJD10006,119.79,26.66,2024-07,8.25,6.46,0.48,0.131,0.025,0.013
东海,福建,宁德,FJD10007,119.88,26.49,2024-07,8.00,6.70,0.34,0.100,0.007,0.010,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,宁德,FJD10008,120.17,26.66,2024-07,8.17,6.34,0.20,0.095,0.011,0.017
东海,福建,宁德,FJD10009,120.72,26.52,2024-08,8.15,6.70,0.41,0.018,0.004,0.004,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,福建,宁德,FJD10010,120.50,27.15,2024-08,7.94,6.40,0.38,0.167,0.016,0.004
东海,福建,宁德,FJD10011,121.00,27.00,2024-08,8.23,6.20,0.43,0.042,0.005,0.005,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,福建,宁德,FJD10012,120.45,27.17,2024-08,7.98,6.40,0.51,0.261,0.014,未检出
东海,福建,宁德,FJD10013,120.55,27.13,2024-08,8.03,6.40,0.61,0.100,0.012,未检出,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,宁德,FJD10014,120.55,27.00,2024-08,8.06,6.55,0.43,0.041,0.010,0.004
东海,福建,宁德,FJD10015,120.25,26.95,2024-08,8.08,6.30,0.52,0.195,0.009,0.006,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,宁德,FJD10016,120.40,26.86,2024-08,8.08,6.55,0.39,0.033,0.004,0.004
东海,福建,宁德,FJD10017,119.99,26.76,2024-07,7.96,5.03,0.49,0.102,0.027,0.012,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,福建,宁德,FJD10018,119.73,26.75,2024-07,8.23,6.54,0.52,0.165,0.027,0.016
东海,福建,宁德,FJD10019,119.76,26.72,2024-07,8.24,5.99,0.52,0.157,0.030,0.013,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,宁德,FJD10020,120.29,26.67,2024-08,8.09,6.15,0.52,0.028,0.003,未检出
东海,福建,宁德,FJD10022,119.66,26.63,2024-07,8.19,6.31,0.51,0.100,0.021,0.015,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,福建,宁德,FJD10023,119.87,26.62,2024-07,8.13,5.43,0.48,0.177,0.054,0.015
东海,福建,宁德,FJD10024,119.82,26.58,2024-07,8.05,5.99,0.42,0.157,0.032,0.012,四类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,宁德,FJD10025,119.98,26.58,2024-07,7.94,6.26,0.32,0.054,0.006,0.014
东海,福建,宁德,FJD10026,120.12,26.50,2024-07,8.15,6.20,0.34,0.060,0.009,0.011,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,福建,宁德,FJD10027,120.26,27.27,2024-08,7.89,6.40,0.62,0.895,0.031,0.008
东海,福建,宁德,FJD10028,120.31,27.22,2024-08,7.82,6.10,0.58,0.499,0.032,0.007,四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,福建,宁德,FJD10029,120.29,27.24,2024-08,7.82,6.00,0.59,0.786,0.040,0.007
东海,福建,宁德,FJD10030,119.68,26.82,2024-07,8.06,6.46,0.79,0.198,0.029,0.003,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,福建,宁德,FJD10031,119.61,26.75,2024-07,8.12,7.74,0.64,0.113,0.024,0.006
东海,福建,宁德,FJD10032,120.18,26.82,2024-08,8.31,7.00,0.64,0.045,0.005,未检出,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,宁德,FJD10033,120.74,26.72,2024-08,8.14,6.07,0.37,0.053,0.003,未检出
东海,福建,宁德,FJD10034,120.75,26.99,2024-08,8.13,6.23,0.35,0.042,0.003,0.010,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,宁德,FJD10035,120.48,26.52,2024-08,8.11,6.20,0.35,0.034,0.002,未检出
东海,福建,福州,FJD01001,120.36,26.33,2024-07,8.19,6.15,0.38,0.047,0.001,0.009,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,福州,FJD01002,119.67,26.11,2024-07,8.30,6.44,0.63,0.123,未检出,0.016
东海,福建,福州,FJD01003,119.89,26.07,2024-07,8.30,6.38,0.52,0.023,未检出,0.010,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,福州,FJD01004,119.67,25.87,2024-07,8.32,6.38,0.61,0.014,未检出,未检出
东海,福建,福州,FJD01005,120.02,25.82,2024-07,8.24,6.32,0.56,0.028,0.002,0.010,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,福建,福州,FJD01006,119.54,25.66,2024-08,7.95,5.86,0.46,0.195,0.028,0.028
东海,福建,福州,FJD01007,119.87,25.51,2024-07,8.07,5.89,0.32,0.078,0.006,0.017,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,福州,FJD01008,119.93,26.28,2024-07,8.18,6.36,0.46,0.027,0.003,0.008
东海,福建,福州,FJD01009,120.37,25.98,2024-07,8.19,6.22,0.40,0.030,0.003,0.011,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,福州,FJD01010,119.90,26.39,2024-07,8.12,6.26,0.36,0.076,0.015,0.007
东海,福建,福州,FJD01011,119.72,26.39,2024-08,8.13,5.77,0.74,0.167,0.011,0.008,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,福建,福州,FJD01012,119.77,26.39,2024-07,8.09,5.95,0.45,0.111,0.017,0.002
东海,福建,福州,FJD01013,119.75,26.27,2024-08,8.28,6.65,0.84,0.053,0.002,0.006,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,福州,FJD01014,119.80,26.25,2024-07,8.13,6.38,0.50,0.034,0.004,0.008
东海,福建,福州,FJD01015,119.73,25.90,2024-07,8.28,6.19,0.40,0.017,未检出,0.011,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,福州,FJD01016,119.72,25.75,2024-07,8.23,6.43,0.58,0.016,0.001,0.007
东海,福建,福州,FJD01017,119.63,25.60,2024-07,8.21,6.32,0.48,0.019,0.003,0.011,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,福州,FJD01018,119.65,25.50,2024-07,8.19,6.28,0.58,0.015,0.001,0.009
东海,福建,福州,FJD01019,119.42,25.43,2024-07,8.16,5.75,0.64,0.025,0.005,0.006,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,福州,FJD01020,120.04,25.32,2024-07,8.14,6.42,0.39,0.018,0.001,0.010
东海,福建,福州,FJD01021,119.64,26.47,2024-08,8.07,5.98,0.86,0.251,0.012,0.012,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,福州,FJD01022,119.80,26.42,2024-07,8.15,6.38,0.63,0.031,0.006,0.006
东海,福建,福州,FJD01024,119.37,25.49,2024-08,8.10,6.35,0.88,0.012,0.020,0.001,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,福州,FJD01025,119.68,25.43,2024-07,8.17,6.40,0.31,0.038,0.007,0.006
东海,福建,福州,FJD01026,119.32,25.38,2024-07,8.16,6.16,0.45,0.039,0.010,0.009,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,福建,福州,FJD01027,119.57,25.68,2024-08,7.91,5.47,0.45,0.119,0.012,0.027
