bgs,bgs (2),bgs (3),bgs (4),bgs (5),bgs (6),bgs (7),bgs (8),bgs (9),bgs (10),bgs (11),bgs (12),bgs (13),sp_wt,news-item,news-item (2),news-item (3),news-item (4),news-item (5),news-item (6),news-item (7),news-item (8),news-item (9),news-item (10),news-item (11),news-item (12),news-item (13)
,,,,,,,,,,,,,二类,南海,广东,汕尾,GDN14009,116.05,22.82,2020-07,8.12,5.48,0.49,0.010,0.007,0.009
南海,广东,汕尾,GDN14010,115.60,22.60,2020-07,8.24,6.22,0.40,0.008,0.004,0.011,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,汕尾,GDN14011,116.03,22.57,2020-07,8.19,6.44,0.18,0.015,0.004,0.025
南海,广东,汕尾,GDN14012,115.89,22.75,2020-07,8.14,4.94,1.17,0.016,0.008,0.007,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,汕尾,GDN14013,115.67,22.84,2020-07,8.21,6.40,0.69,0.009,0.004,0.012
南海,广东,汕尾,GDN14014,115.34,22.68,2020-07,8.22,6.28,0.68,0.030,0.003,0.013,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,汕尾,GDN14015,115.78,22.79,2020-07,8.26,6.56,0.71,0.005,0.003,0.013
南海,广东,江门,GDN10001,112.43,21.81,2020-08,7.95,6.59,2.89,0.295,0.024,0.021,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,南海,广东,江门,GDN10002,112.69,21.66,2020-08,8.08,7.04,0.83,0.304,0.008,0.014
南海,广东,江门,GDN10003,112.75,21.88,2020-08,7.82,5.94,1.24,0.541,0.034,0.016,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,江门,GDN10004,112.99,21.38,2020-08,8.16,6.45,0.22,0.018,0.002,0.009
南海,广东,江门,GDN10005,112.87,21.86,2020-08,8.09,7.30,0.80,0.542,0.013,0.020,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,江门,GDN10006,112.35,21.68,2020-08,8.08,6.45,0.73,0.179,0.008,0.007
南海,广东,江门,GDN10007,113.10,22.00,2020-08,7.92,7.02,1.82,1.340,0.058,0.022,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,南海,广东,江门,GDN10008,112.62,21.74,2020-08,7.92,6.06,1.38,0.385,0.021,0.014
南海,广东,江门,GDN10009,112.90,21.53,2020-08,8.14,5.73,0.23,0.053,0.005,0.011,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,江门,GDN10010,112.81,21.36,2020-08,8.15,6.11,0.19,0.034,0.004,0.011
南海,广东,江门,GDN10011,112.60,21.36,2020-08,8.14,5.83,0.45,0.060,0.003,0.013,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,江门,GDN10012,112.79,21.88,2020-08,7.91,5.92,0.85,0.595,0.025,0.014
南海,广东,江门,GDN10013,112.45,21.76,2020-08,7.99,5.72,1.18,0.370,0.027,0.013,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,南海,广东,江门,GDN10014,112.43,21.80,2020-08,7.90,6.45,1.73,0.400,0.030,0.016
南海,广东,江门,GDN10015,112.99,21.83,2020-08,8.17,7.94,0.91,0.545,0.013,0.020,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,江门,GDN10016,112.95,21.73,2020-08,8.20,6.26,0.39,0.283,0.009,0.015
南海,广东,江门,GDN10017,113.03,21.94,2020-08,7.86,6.20,1.64,0.720,0.035,0.035,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,南海,广东,江门,GDN10018,113.03,21.77,2020-08,8.21,6.21,0.42,0.307,0.011,0.027
南海,广东,江门,GDN10019,113.07,21.88,2020-08,8.18,7.92,1.95,0.567,0.014,0.018,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,江门,GDN10020,113.05,21.55,2020-08,8.09,5.54,未检出,0.034,0.007,0.011
南海,广东,江门,GDN10021,112.48,21.71,2020-08,7.96,5.92,0.69,0.315,0.018,0.018,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,江门,GDN10022,112.53,21.56,2020-08,8.05,5.39,0.64,0.174,0.010,0.012
南海,广东,江门,GDN10023,112.85,21.70,2020-08,8.12,6.47,0.61,0.211,0.007,0.014,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,江门,GDN10024,112.94,21.63,2020-08,8.12,5.81,0.27,0.132,0.007,0.009
南海,广东,江门,GDN10025,112.43,21.62,2020-08,8.04,5.60,0.75,0.177,0.009,0.006,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,东莞,GDN19001,113.62,22.79,2020-07,7.34,5.32,4.33,2.256,0.030,0.037
南海,广东,东莞,GDN19002,113.67,22.73,2020-07,7.51,5.47,4.49,1.173,0.019,0.022,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,南海,广东,中山,GDN20001,113.62,22.48,2020-07,8.01,5.31,3.46,0.250,0.019,0.015
南海,广东,阳江,GDN17001,112.02,21.74,2020-08,7.91,5.54,1.69,0.899,0.040,0.017,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,阳江,GDN17002,112.36,21.53,2020-08,8.17,6.65,0.58,0.092,0.005,0.007
南海,广东,阳江,GDN17003,111.89,21.41,2020-08,8.23,5.93,0.36,0.032,0.005,0.010,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,阳江,GDN17004,112.21,21.72,2020-08,8.06,6.54,1.19,0.158,0.009,0.007
南海,广东,阳江,GDN17005,111.81,21.67,2020-08,8.09,6.96,1.77,0.227,0.006,0.015,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,阳江,GDN17006,111.67,21.51,2020-08,8.18,5.09,0.71,0.080,0.004,0.013
南海,广东,阳江,GDN17007,111.81,21.60,2020-08,8.19,6.82,2.82,0.152,0.003,0.014,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,阳江,GDN17008,111.58,21.29,2020-08,8.27,6.27,0.25,0.013,0.004,0.014
南海,广东,阳江,GDN17009,111.99,21.57,2020-08,8.08,6.04,1.03,0.104,0.007,0.016,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,阳江,GDN17010,112.09,21.43,2020-08,8.15,6.43,0.69,0.032,0.003,0.012
南海,广东,阳江,GDN17011,112.25,21.25,2020-08,8.13,5.95,0.63,0.013,0.003,0.008,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,阳江,GDN17012,111.59,21.48,2020-08,8.28,6.38,0.51,0.025,0.003,0.011
南海,广东,阳江,GDN17013,111.86,21.20,2020-08,8.23,6.24,0.68,0.015,0.005,0.008,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,阳江,GDN17014,111.67,21.14,2020-08,8.20,6.04,0.21,0.028,0.006,0.008
南海,广东,阳江,GDN17015,111.76,21.75,2020-08,7.91,6.60,3.14,0.580,0.051,0.022,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,阳江,GDN17016,112.08,21.61,2020-08,8.14,6.69,0.69,0.047,0.005,0.008
南海,广东,阳江,GDN17017,112.12,21.73,2020-08,8.15,6.84,0.72,0.063,0.002,0.009,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,阳江,GDN17018,112.01,21.67,2020-08,8.13,6.69,1.00,0.229,0.009,0.012
南海,广东,阳江,GDN17019,112.19,21.65,2020-08,8.14,6.77,0.93,0.102,0.003,0.006,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,南海,广东,茂名,GDN11001,111.06,21.45,2020-08,8.18,5.82,0.68,0.026,0.008,0.055
南海,广东,茂名,GDN11002,111.38,21.29,2020-08,8.29,6.49,0.48,0.009,0.004,0.012,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,茂名,GDN11003,111.41,21.50,2020-08,8.21,5.90,0.82,0.068,0.005,0.023
南海,广东,茂名,GDN11005,111.25,20.75,2020-08,8.23,5.80,0.39,0.037,0.006,0.006,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,茂名,GDN11006,111.50,20.50,2020-08,8.23,6.38,未检出,0.007,0.002,0.003
南海,广东,茂名,GDN11007,111.15,21.25,2020-08,8.25,6.47,0.68,0.010,0.003,0.006,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,茂名,GDN11008,111.41,21.43,2020-08,8.26,6.16,1.08,0.027,0.003,0.010
南海,广东,茂名,GDN11009,111.46,21.07,2020-08,8.24,6.19,0.26,0.012,0.003,0.006,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,茂名,GDN11010,111.17,21.43,2020-08,8.26,6.10,0.84,0.023,0.005,0.038
南海,广东,茂名,GDN11011,111.26,21.47,2020-08,8.10,5.52,0.78,0.124,0.018,0.014,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,南海,广东,珠海,GDN03001,113.74,22.30,2020-07,8.32,7.72,0.85,0.355,0.008,0.012
南海,广东,珠海,GDN03002,113.61,22.30,2020-08,7.93,6.92,1.54,1.441,0.067,0.011,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,珠海,GDN03003,113.67,22.17,2020-07,8.32,7.46,1.10,0.782,0.008,0.012
南海,广东,珠海,GDN03004,113.80,22.15,2020-07,8.46,9.50,0.81,0.316,0.005,0.025,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,珠海,GDN03005,113.49,22.05,2020-08,7.95,6.93,1.61,1.251,0.057,0.025
南海,广东,珠海,GDN03006,114.01,22.09,2020-07,8.32,7.23,0.29,0.120,0.005,0.019,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,珠海,GDN03007,113.07,22.05,2020-08,7.92,6.87,1.32,1.464,0.054,0.030
南海,广东,珠海,GDN03008,113.72,21.99,2020-08,8.24,6.06,0.67,0.060,0.003,0.011,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,珠海,GDN03009,113.43,21.87,2020-08,8.25,6.06,0.77,0.151,0.006,0.011
南海,广东,珠海,GDN03010,113.94,21.84,2020-08,8.26,6.17,0.26,0.018,0.003,0.007,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,珠海,GDN03011,113.06,21.70,2020-08,8.27,6.07,0.39,0.142,0.006,0.009
南海,广东,珠海,GDN03012,114.26,21.94,2020-07,8.16,6.23,1.21,0.059,0.002,0.022,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,珠海,GDN03013,114.50,22.00,2020-07,7.83,6.42,1.32,0.006,未检出,0.019
南海,广东,珠海,GDN03014,113.42,21.65,2020-07,8.18,6.29,0.76,0.011,0.001,0.021,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,珠海,GDN03015,114.06,21.59,2020-07,8.13,6.56,2.07,0.017,未检出,0.008
南海,广东,珠海,GDN03016,113.25,21.77,2020-08,7.97,5.93,0.91,0.249,0.005,未检出,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,珠海,GDN03017,113.70,21.55,2020-07,8.19,6.16,2.10,0.013,0.001,0.010
南海,广东,珠海,GDN03018,113.67,21.77,2020-07,8.13,6.22,0.81,0.017,0.001,0.015,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,南海,广东,珠海,GDN03019,113.35,21.94,2020-07,8.37,6.01,2.10,0.314,0.001,0.016
南海,广东,珠海,GDN03020,113.17,21.92,2020-08,8.00,6.72,1.68,0.139,0.002,0.011,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,珠海,GDN03021,113.26,21.59,2020-07,8.17,5.96,1.62,0.006,0.001,0.014
南海,广东,珠海,GDN03022,113.65,22.38,2020-07,8.21,6.68,3.44,1.405,0.020,0.031,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,珠海,GDN03023,113.50,22.00,2020-08,8.21,6.23,1.49,0.179,0.001,0.013
南海,广东,珠海,GDN03024,113.87,22.02,2020-07,8.33,5.70,1.01,0.263,0.002,0.027,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,珠海,GDN03025,113.11,21.81,2020-08,7.89,5.86,0.89,0.183,0.006,0.011
南海,广东,珠海,GDN03026,113.58,21.90,2020-07,8.24,6.25,2.32,0.200,0.001,0.018,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,珠海,GDN03027,113.52,21.80,2020-07,8.13,6.66,0.97,0.039,0.002,0.011
南海,广东,珠海,GDN03028,113.73,21.88,2020-07,8.19,5.91,1.56,0.087,0.004,0.016,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,珠海,GDN03029,113.91,22.12,2020-07,8.21,5.92,1.09,0.266,0.002,0.031
南海,广东,珠海,GDN03030,113.60,22.05,2020-07,8.28,5.92,1.63,0.162,0.001,0.009,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,珠海,GDN03031,113.17,21.72,2020-08,8.09,6.35,0.72,0.044,未检出,0.008
南海,广东,珠海,GDN03032,113.36,21.81,2020-08,7.96,5.81,0.92,0.198,0.004,0.011,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,珠海,GDN03033,113.28,21.86,2020-08,8.02,6.80,0.80,0.147,0.005,0.010
南海,广东,珠海,GDN03034,113.42,22.00,2020-07,8.20,6.24,1.66,0.270,未检出,0.013,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,南海,广东,珠海,GDN03035,113.58,22.20,2020-07,8.25,6.55,4.08,0.265,0.001,0.024
南海,广东,珠海,GDN03036,113.77,22.08,2020-07,8.19,5.70,0.92,0.266,0.004,0.019,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,珠海,GDN03037,113.62,21.84,2020-07,8.15,6.35,1.57,0.097,0.002,0.009
南海,广东,珠海,GDN03038,113.21,21.84,2020-08,8.03,6.42,0.77,0.205,0.005,0.009,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,南海,广东,珠海,GDN03039,113.69,22.07,2020-07,8.31,5.74,1.68,0.496,0.001,0.022
南海,广东,珠海,GDN03040,113.77,22.22,2020-07,8.11,5.83,1.23,0.619,0.014,0.025,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,珠海,GDN03041,113.51,21.89,2020-07,8.19,6.01,1.58,0.259,0.002,0.011
南海,广东,珠海,GDN03042,113.84,22.09,2020-07,8.18,5.85,1.23,0.234,0.001,0.027,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,珠海,GDN03043,114.03,21.97,2020-07,8.22,6.00,2.16,0.180,0.001,0.025
南海,广东,珠海,GDN03044,113.58,21.69,2020-07,8.11,6.11,0.59,0.011,0.001,0.010,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,珠海,GDN03045,114.19,22.11,2020-07,8.18,6.75,2.03,0.232,0.002,0.025
南海,广东,珠海,GDN03046,114.13,22.03,2020-07,8.15,6.19,1.29,0.200,0.002,0.025,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,珠海,GDN03047,113.82,21.93,2020-07,8.18,6.52,1.21,0.186,0.001,0.021
南海,广东,湛江,GDN07001,110.64,21.24,2020-07,8.00,5.07,3.23,0.032,0.034,0.030,四类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,南海,广东,湛江,GDN07002,110.41,21.17,2020-07,8.00,5.72,1.32,0.161,0.035,0.016
南海,广东,湛江,GDN07003,110.88,21.14,2020-08,8.21,6.43,0.37,0.020,0.003,0.010,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,湛江,GDN07004,110.73,20.77,2020-07,8.11,6.23,0.30,0.015,0.003,0.008
南海,广东,湛江,GDN07005,110.46,20.58,2020-07,8.20,6.50,1.24,0.033,0.002,0.016,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,湛江,GDN07006,110.80,20.41,2020-07,8.07,6.14,0.21,0.095,0.010,0.011
南海,广东,湛江,GDN07008,109.84,21.44,2020-08,7.90,5.49,2.32,0.659,0.037,0.027,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,湛江,GDN07009,109.75,20.70,2020-08,8.24,6.40,0.72,0.018,0.002,0.019
南海,广东,湛江,GDN07010,109.41,20.68,2020-08,8.26,6.18,0.38,0.014,0.003,0.016,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,湛江,GDN07011,109.52,20.38,2020-08,8.24,5.96,0.67,0.010,0.002,0.019
南海,广东,湛江,GDN07012,110.54,20.88,2020-07,8.09,6.39,0.93,0.013,0.002,0.014,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,湛江,GDN07013,109.67,21.07,2020-08,8.24,5.98,0.54,0.010,未检出,0.010
南海,广东,湛江,GDN07014,109.89,20.45,2020-08,8.16,5.38,0.63,0.087,0.012,0.013,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,湛江,GDN07015,110.20,20.95,2020-07,7.83,5.47,1.28,0.117,0.020,0.010
南海,广东,湛江,GDN07016,110.38,20.28,2020-07,8.10,6.09,0.31,0.059,0.008,0.011,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,湛江,GDN07017,109.73,20.14,2020-08,8.15,6.17,1.38,0.043,0.007,0.011
南海,广东,湛江,GDN07018,110.62,20.63,2020-07,8.10,6.88,0.42,0.048,0.005,0.009,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,湛江,GDN07019,109.63,21.02,2020-08,8.24,5.97,0.57,0.016,未检出,0.011
南海,广东,湛江,GDN07020,109.72,21.28,2020-08,8.22,6.16,1.05,0.041,未检出,0.016,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,湛江,GDN07021,110.97,21.38,2020-08,8.23,5.90,0.59,0.019,0.005,0.021
南海,广东,湛江,GDN07022,110.77,21.34,2020-08,8.22,6.59,1.31,0.117,0.009,0.032,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,湛江,GDN07023,110.55,20.41,2020-07,8.05,5.96,0.50,0.137,0.011,0.009
南海,广东,湛江,GDN07024,109.91,20.28,2020-08,8.17,5.60,0.68,0.043,0.008,0.024,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,湛江,GDN07025,109.69,20.40,2020-08,8.20,5.71,0.74,0.036,0.008,0.011
南海,广东,湛江,GDN07026,109.50,20.86,2020-08,8.14,5.66,0.65,0.032,0.006,0.007,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,湛江,GDN07027,109.55,21.19,2020-08,8.24,5.98,0.83,0.029,未检出,0.011
南海,广东,湛江,GDN07028,110.67,21.17,2020-07,8.15,6.90,0.71,0.023,0.002,0.009,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,南海,广东,湛江,GDN07029,110.43,21.12,2020-07,7.94,5.60,0.56,0.242,0.039,0.012
南海,广东,湛江,GDN07030,110.60,21.05,2020-07,8.06,5.88,1.39,0.053,0.009,0.013,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,湛江,GDN07031,110.40,20.89,2020-07,8.03,5.83,0.77,0.055,0.009,0.007
南海,广东,湛江,GDN07032,110.53,20.72,2020-07,8.10,6.51,1.17,0.036,0.004,0.008,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,湛江,GDN07033,109.77,21.40,2020-08,8.07,5.47,1.33,0.221,0.018,0.016
南海,广东,湛江,GDN07034,110.53,21.20,2020-07,7.97,6.16,1.57,0.170,0.055,0.021,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,湛江,GDN07035,110.30,20.92,2020-07,8.03,6.04,0.80,0.054,0.012,0.011
南海,广西,北海,GXN05001,109.03,21.53,2020-08,8.03,5.47,1.00,0.072,0.014,0.015,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广西,北海,GXN05002,108.92,21.53,2020-08,8.04,5.91,0.89,0.092,未检出,0.008
南海,广西,北海,GXN05003,109.60,21.50,2020-08,7.92,4.92,1.30,0.118,0.011,0.011,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广西,北海,GXN05004,109.08,21.49,2020-08,8.09,5.62,0.93,0.026,0.006,0.022
南海,广西,北海,GXN05005,109.76,21.43,2020-08,8.05,6.08,1.14,0.098,0.012,0.009,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,北海,GXN05006,108.95,21.44,2020-08,8.12,6.17,1.06,0.015,未检出,0.013
南海,广西,北海,GXN05007,109.37,21.43,2020-08,8.11,6.00,0.94,0.013,未检出,0.020,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,北海,GXN05008,109.64,21.39,2020-08,8.13,6.04,0.86,0.032,0.002,0.016
南海,广西,北海,GXN05009,109.20,21.37,2020-08,8.10,5.72,1.16,0.060,未检出,0.004,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,北海,GXN05010,109.45,21.37,2020-08,8.10,6.10,0.75,0.014,未检出,0.008
南海,广西,北海,GXN05011,108.97,21.30,2020-08,8.12,5.69,0.64,0.014,0.001,0.009,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广西,北海,GXN05012,109.35,21.27,2020-08,8.11,5.60,0.59,0.028,0.003,未检出
南海,广西,北海,GXN05013,109.26,21.40,2020-07,8.22,6.52,0.77,0.006,未检出,0.008,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,北海,GXN05014,109.09,21.38,2020-07,8.24,7.32,0.83,0.007,0.002,0.006
南海,广西,北海,GXN05015,109.00,21.45,2020-07,8.26,8.12,0.85,0.011,0.001,0.011,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,北海,GXN05016,109.44,21.44,2020-07,8.18,6.20,0.72,0.064,0.002,0.009
南海,广西,北海,GXN05018,109.56,21.64,2020-07,8.00,6.41,1.59,0.149,0.001,0.008,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,南海,广西,钦州市,GXN14001,108.55,21.80,2020-07,7.54,5.35,1.86,0.358,0.043,0.007
南海,广西,钦州市,GXN14002,108.62,21.63,2020-07,8.11,6.33,1.10,0.020,未检出,0.011,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,钦州市,GXN14004,108.63,21.51,2020-07,8.13,6.15,0.56,0.012,0.001,0.012
南海,广西,钦州市,GXN14005,108.64,21.35,2020-07,8.14,5.93,0.32,0.014,0.003,0.005,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,钦州市,GXN14006,108.73,21.52,2020-07,8.26,8.10,1.16,0.006,0.001,0.005
南海,广西,钦州市,GXN14007,108.86,21.66,2020-07,8.04,6.10,1.11,0.240,0.021,0.008,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广西,钦州市,GXN14008,108.88,21.60,2020-07,8.06,6.18,1.11,0.285,0.029,0.008
南海,广西,钦州市,GXN14009,108.71,21.64,2020-07,8.12,6.75,0.86,0.143,0.006,0.006,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,南海,广西,钦州市,GXN14010,108.60,21.70,2020-07,7.76,5.65,0.57,0.457,0.044,0.009
南海,广西,防城港,GXN16001,108.40,21.63,2020-07,8.07,5.64,0.79,0.026,0.005,0.008,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广西,防城港,GXN16002,108.36,21.54,2020-07,8.05,5.11,0.72,0.030,0.005,0.018
南海,广西,防城港,GXN16003,108.22,21.55,2020-07,8.09,5.84,0.80,0.017,未检出,未检出,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,防城港,GXN16004,108.09,21.49,2020-07,8.10,6.04,0.58,0.022,未检出,0.012
南海,广西,防城港,GXN16005,108.29,21.41,2020-07,8.14,5.60,0.35,0.020,未检出,0.007,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,防城港,GXN16006,108.48,21.50,2020-07,8.14,6.03,0.59,0.026,0.005,0.007
南海,广西,防城港,GXN16007,108.30,21.22,2020-07,8.20,7.06,0.45,0.024,0.003,0.012,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,防城港,GXN16008,108.29,21.49,2020-07,8.24,7.38,0.69,0.013,0.001,0.007
南海,广西,防城港,GXN16009,108.15,21.49,2020-07,8.19,7.75,0.65,0.003,0.001,0.007,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,防城港,GXN16010,108.20,21.49,2020-07,8.20,7.66,0.61,0.004,0.001,0.007
南海,广西,防城港,GXN16011,108.33,21.62,2020-07,8.04,6.40,0.69,0.143,0.023,0.005,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广西,防城港,GXN16012,108.33,21.59,2020-07,7.99,6.74,0.96,0.231,0.028,0.006
南海,广西,防城港,GXN16013,108.20,21.52,2020-07,8.18,7.50,0.65,0.004,0.001,0.005,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,防城港,GXN16014,108.20,21.36,2020-07,8.19,7.03,0.45,0.024,0.003,0.008
南海,海南,海口,HNN01001,110.11,20.12,2020-07,8.07,6.10,0.38,0.044,0.002,0.026,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,海南,海口,HNN01002,110.36,20.10,2020-07,8.07,6.96,0.19,0.059,0.009,0.024
南海,海南,海口,HNN01003,110.51,20.10,2020-07,8.10,6.14,0.32,0.068,0.008,0.016,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,海南,海口,HNN01004,110.26,20.08,2020-07,8.03,6.41,0.69,0.044,未检出,0.026
南海,海南,海口,HNN01005,110.50,20.21,2020-07,8.06,5.84,未检出,0.073,0.008,0.023,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,海南,海口,HNN01006,110.18,20.08,2020-07,8.18,6.06,0.68,0.015,0.007,0.004
南海,海南,海口,HNN01007,110.43,20.10,2020-07,8.19,6.58,1.03,0.017,0.005,0.007,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,海南,海口,HNN01008,110.51,20.03,2020-07,8.19,6.44,1.79,0.018,0.010,0.006
南海,海南,海口,HNN01009,110.53,20.08,2020-07,8.19,7.18,1.57,0.029,0.010,0.004,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,海南,海口,HNN01010,110.26,20.05,2020-07,8.24,6.78,0.98,0.020,0.006,0.001
南海,海南,澄迈,HNN08001,109.86,19.98,2020-07,8.06,5.82,0.38,0.023,0.002,0.027,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,海南,澄迈,HNN08002,110.01,19.98,2020-07,8.11,6.28,1.05,0.019,0.006,0.003
南海,海南,澄迈,HNN08003,109.96,20.12,2020-07,8.15,6.08,0.66,0.013,0.003,0.003,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,海南,临高,HNN09001,109.79,19.98,2020-08,8.18,6.40,0.41,0.036,0.006,0.003
南海,海南,儋州,HNN06001,109.33,19.98,2020-07,8.10,5.94,0.84,0.010,0.001,0.028,二类,,,,,,,,,,,,,
